"","date","no2","ws","wd","temp"
"103","2013-01-05-06",43.3665059375,3.1,241.778571428571,6.57142857142857
"104","2013-01-05-07",53.1912715625,3.02142857142857,244.685714285714,6.97142857142857
"105","2013-01-05-08",59.4205690625,3.32857142857143,255.271428571429,7.42142857142857
"106","2013-01-05-09",58.181238125,3.63571428571429,261.407142857143,7.79285714285714
"107","2013-01-05-10",57.3403965625,3.79285714285714,266.264285714286,8.05
"108","2013-01-05-11",51.9630284375,3.7,272.671428571429,8.36428571428571
"109","2013-01-05-12",41.846501875,3.6,273.407142857143,8.92857142857143
"110","2013-01-05-13",38.7437846875,3.70714285714286,271.992857142857,9.14285714285714
"111","2013-01-05-14",37.5723634375,3.87857142857143,271.285714285714,8.87142857142857
"112","2013-01-05-15",40.70752,3.82857142857143,269.535714285714,8.65
"113","2013-01-05-16",43.926016875,3.77857142857143,271.021428571429,8.50714285714286
"114","2013-01-05-17",40.96626,3.50714285714286,271.921428571429,8.39285714285714
"115","2013-01-05-18",41.822385625,3.49285714285714,272.778571428571,8.30714285714286
"116","2013-01-05-19",46.932765,3.45,273.221428571429,8.17142857142857
"117","2013-01-05-20",54.2241421875,3.35,269.7,8.02142857142857
"118","2013-01-05-21",61.11915375,3.34285714285714,268.257142857143,7.94285714285714
"119","2013-01-05-22",60.7490984375,3.47142857142857,269.85,7.83571428571429
"120","2013-01-05-23",55.5262559375,3.30714285714286,286.635714285714,7.70714285714286
"121","2013-01-06-00",47.982375625,2.55714285714286,257.3,5.15
"122","2013-01-06-01",40.832946875,2.6,261.092857142857,5.27857142857143
"123","2013-01-06-02",36.712709375,2.48571428571429,265.435714285714,5.38571428571429
"124","2013-01-06-03",34.0163675,2.6,266.014285714286,5.41428571428571
"125","2013-01-06-04",30.3232709375,2.81428571428571,271.65,5.42857142857143
"126","2013-01-06-05",32.0756290625,2.27142857142857,274.3,5.40714285714286
"127","2013-01-06-06",37.7587265625,1.97142857142857,278.507142857143,5.32857142857143
"128","2013-01-06-07",44.6975459375,1.80714285714286,286.207142857143,5.25714285714286
"129","2013-01-06-08",50.2346965625,1.72857142857143,277.214285714286,5.12857142857143
"130","2013-01-06-09",51.648915,1.92142857142857,265.992857142857,5
"131","2013-01-06-10",53.0033246875,2.00714285714286,261.8,4.84285714285714
"132","2013-01-06-11",50.0280428125,1.93571428571429,252.235714285714,4.63571428571429
"133","2013-01-06-12",51.0039859375,2.10714285714286,255.264285714286,4.46428571428571
"134","2013-01-06-13",52.118689375,1.81428571428571,254.842857142857,4.46428571428571
"135","2013-01-06-14",52.1540553125,1.49285714285714,246.178571428571,4.57142857142857
"136","2013-01-06-15",55.995041875,1.2,230.264285714286,4.83571428571429
"137","2013-01-06-16",57.811095625,0.878571428571429,227.935714285714,5.12142857142857
"138","2013-01-06-17",66.72951625,1.45714285714286,219.5,5.41428571428571
"139","2013-01-06-18",66.9756759375,2.1,225.657142857143,5.86428571428571
"140","2013-01-06-19",59.0447909375,2.9,231.707142857143,6.6
"141","2013-01-06-20",49.859129375,3.04285714285714,234.714285714286,7.19285714285714
"142","2013-01-06-21",42.0202396875,2.91428571428571,238.821428571429,7.5
"143","2013-01-06-22",32.65647625,2.76428571428571,244.821428571429,7.68571428571429
"144","2013-01-06-23",26.7916890625,3.22857142857143,232.678571428571,7.87857142857143
"145","2013-01-07-00",23.0843740625,NA,NA,NA
"146","2013-01-07-01",19.464593125,NA,NA,NA
"147","2013-01-07-02",17.54027,NA,NA,NA
"148","2013-01-07-03",17.252648125,NA,NA,NA
"149","2013-01-07-04",22.837326875,NA,NA,NA
"150","2013-01-07-05",29.3421421875,NA,NA,NA
"151","2013-01-07-06",43.4571859375,NA,NA,NA
"152","2013-01-07-07",55.1561425,NA,NA,NA
"153","2013-01-07-08",57.2804684375,NA,NA,NA
"154","2013-01-07-09",56.1678990625,NA,NA,NA
"155","2013-01-07-10",51.91594875,NA,NA,NA
"156","2013-01-07-11",53.2557603125,NA,NA,NA
"157","2013-01-07-12",49.336015,NA,NA,NA
"158","2013-01-07-13",45.8372609375,NA,NA,NA
"159","2013-01-07-14",46.346628125,NA,NA,NA
"160","2013-01-07-15",47.8508103125,NA,NA,NA
"161","2013-01-07-16",48.38338125,NA,NA,NA
"162","2013-01-07-17",47.7361796875,NA,NA,NA
"163","2013-01-07-18",48.86223875,NA,NA,NA
"164","2013-01-07-19",47.668703125,NA,NA,NA
"165","2013-01-07-20",44.3512621875,NA,NA,NA
"166","2013-01-07-21",42.5113190625,NA,NA,NA
"167","2013-01-07-22",42.1355425,NA,NA,NA
"168","2013-01-07-23",38.0486665625,NA,NA,NA
"169","2013-01-08-00",29.61813125,3.9,234.957142857143,6.67142857142857
"170","2013-01-08-01",24.660508125,3.68571428571429,235.564285714286,6.75
"171","2013-01-08-02",20.60694875,3.72857142857143,238.107142857143,6.91428571428571
"172","2013-01-08-03",18.9990890625,3.82857142857143,238.135714285714,7.28571428571429
"173","2013-01-08-04",22.24080625,4.10714285714286,240.728571428571,7.55714285714286
"174","2013-01-08-05",30.2103725,4.25,243.485714285714,7.95714285714286
"175","2013-01-08-06",52.580124375,4.28571428571429,243.3,8.30714285714286
"176","2013-01-08-07",64.6481775,4.32142857142857,243.528571428571,8.56428571428571
"177","2013-01-08-08",71.436791875,4.4,244.807142857143,8.74285714285714
"178","2013-01-08-09",67.7223878125,4.5,247.257142857143,9.07857142857143
"179","2013-01-08-10",55.143516875,4.45,244.878571428571,9.43571428571429
"180","2013-01-08-11",49.37535625,4.70714285714286,241.378571428571,9.75714285714286
"181","2013-01-08-12",45.7992503125,4.85714285714286,243.271428571429,9.92142857142857
"182","2013-01-08-13",50.78982875,4.91428571428571,240.65,9.91428571428571
"183","2013-01-08-14",51.9340428125,4.84285714285714,237.5,9.84285714285714
"184","2013-01-08-15",53.734809375,4.93571428571429,233.435714285714,9.73571428571429
"185","2013-01-08-16",59.4182984375,4.77857142857143,233.521428571429,9.60714285714286
"186","2013-01-08-17",59.6906640625,4.52857142857143,234.507142857143,9.58571428571429
"187","2013-01-08-18",56.512838125,4.41428571428571,236.521428571429,9.53571428571429
"188","2013-01-08-19",49.6683440625,4.5,238.114285714286,9.50714285714286
"189","2013-01-08-20",42.667649375,4.41428571428571,238.35,9.51428571428571
"190","2013-01-08-21",35.6334315625,4.14285714285714,241.242857142857,9.50714285714286
"191","2013-01-08-22",34.6752684375,3.80714285714286,244.621428571429,9.55714285714286
"192","2013-01-08-23",31.161155625,3.43571428571429,247.8,9.57857142857143
"193","2013-01-09-00",28.1465825,3.68571428571429,236.064285714286,9.07142857142857
"194","2013-01-09-01",26.1155078125,3.12857142857143,246.035714285714,9.18571428571429
"195","2013-01-09-02",24.33693875,2.63571428571429,263.578571428571,9.12142857142857
"196","2013-01-09-03",25.524838125,2.17857142857143,295.221428571429,8.95714285714286
"197","2013-01-09-04",28.0490834375,1.9,252.785714285714,8.8
"198","2013-01-09-05",36.1208053125,2.39285714285714,151.992857142857,8.58571428571429
"199","2013-01-09-06",46.6613090625,2.91428571428571,57.3,8.37142857142857
"200","2013-01-09-07",51.4670778125,3.03571428571429,16.0714285714286,8.05
"201","2013-01-09-08",61.76477,2.78571428571429,19.75,7.76428571428571
"202","2013-01-09-09",60.398035625,2.20714285714286,19.2071428571429,7.65714285714286
"203","2013-01-09-10",56.9783803125,2.12857142857143,21.6571428571429,7.70714285714286
"204","2013-01-09-11",57.628793125,2.46428571428571,25.6857142857143,7.58571428571429
"205","2013-01-09-12",57.7013803125,2.63571428571429,26.7285714285714,7.38571428571429
"206","2013-01-09-13",60.644793125,2.52142857142857,30.7214285714286,6.9
"207","2013-01-09-14",62.1199278125,2.37142857142857,32.2214285714286,6.16428571428571
"208","2013-01-09-15",73.4063815625,2.3,36.4571428571429,5.52142857142857
"209","2013-01-09-16",89.8532828125,2.00714285714286,41.3928571428571,5.08571428571429
"210","2013-01-09-17",98.906148125,1.94285714285714,44.5571428571429,4.68571428571429
"211","2013-01-09-18",97.2372078125,1.92857142857143,46.15,4.24285714285714
"212","2013-01-09-19",97.80143375,1.95,46.4357142857143,3.85
"213","2013-01-09-20",98.6821621875,1.87142857142857,46.9071428571429,3.55
"214","2013-01-09-21",96.69907875,1.79285714285714,44.0714285714286,3.39285714285714
"215","2013-01-09-22",92.64691,1.66428571428571,39.5571428571429,3.30714285714286
"216","2013-01-09-23",89.853493125,1.51428571428571,51.4071428571429,3.29285714285714
"217","2013-01-10-00",90.574526875,0.342857142857143,292.621428571429,-1.45714285714286
"218","2013-01-10-01",79.3862534375,0.414285714285714,303.242857142857,-1.8
"219","2013-01-10-02",68.938753125,0.392857142857143,252.492857142857,-1.64285714285714
"220","2013-01-10-03",65.680435625,0.435714285714286,298.8,-1.32142857142857
"221","2013-01-10-04",63.699831875,0.342857142857143,249.614285714286,-1.14285714285714
"222","2013-01-10-05",60.6166740625,0.378571428571429,233.135714285714,-1.32857142857143
"223","2013-01-10-06",64.6688425,0.6,234.192857142857,-1.06428571428571
"224","2013-01-10-07",68.9484346875,0.414285714285714,186.107142857143,-0.807142857142857
"225","2013-01-10-08",75.238573125,0.2,257.385714285714,-0.542857142857143
"226","2013-01-10-09",78.3389575,0.807142857142857,239.285714285714,0.242857142857143
"227","2013-01-10-10",74.0666721875,0.628571428571429,259.492857142857,1.4
"228","2013-01-10-11",70.12424875,0.628571428571429,93.3357142857143,2.5
"229","2013-01-10-12",69.817740625,0.757142857142857,205.407142857143,3.14285714285714
"230","2013-01-10-13",70.8679115625,0.75,254.228571428571,3.33571428571429
"231","2013-01-10-14",74.718894375,0.335714285714286,220.478571428571,2.97857142857143
"232","2013-01-10-15",74.6810475,0.392857142857143,78.7142857142857,2.57857142857143
"233","2013-01-10-16",79.1179140625,0.742857142857143,55.8785714285714,2.69285714285714
"234","2013-01-10-17",75.787578125,0.835714285714286,67.0785714285714,2.87857142857143
"235","2013-01-10-18",77.813081875,0.764285714285714,157.785714285714,3.03571428571429
"236","2013-01-10-19",71.166724375,0.921428571428571,55.2214285714286,3.09285714285714
"237","2013-01-10-20",64.97641,1.17857142857143,113.178571428571,2.96428571428571
"238","2013-01-10-21",60.4382425,1.44285714285714,342.121428571429,2.59285714285714
"239","2013-01-10-22",57.213035,1.88571428571429,344.964285714286,2.13571428571429
"240","2013-01-10-23",52.5822153125,2.15,195.092857142857,1.67142857142857
"241","2013-01-11-00",47.347784375,2.68571428571429,311.121428571429,-1.07857142857143
"242","2013-01-11-01",50.5954340625,2.65714285714286,304.378571428571,-1.42857142857143
"243","2013-01-11-02",51.228300625,2.64285714285714,295.142857142857,-1.67857142857143
"244","2013-01-11-03",53.3752290625,2.61428571428571,290.521428571429,-1.83571428571429
"245","2013-01-11-04",52.0287709375,2.61428571428571,284.814285714286,-1.92857142857143
"246","2013-01-11-05",54.974574375,2.35714285714286,289.092857142857,-1.72142857142857
"247","2013-01-11-06",61.340749375,2.15714285714286,290.071428571429,-1.35714285714286
"248","2013-01-11-07",70.8677465625,2.16428571428571,278.907142857143,-1.28571428571429
"249","2013-01-11-08",73.736498125,2.26428571428571,269.807142857143,-1.2
"250","2013-01-11-09",76.2475184375,1.77857142857143,273.2,0.0357142857142857
"251","2013-01-11-10",76.01681,2.17142857142857,277.65,1.71428571428571
"252","2013-01-11-11",76.6190690625,2.07857142857143,280.714285714286,3.29285714285714
"253","2013-01-11-12",77.081909375,1.68571428571429,282.078571428571,4.29285714285714
"254","2013-01-11-13",78.67242125,1.44285714285714,289.571428571429,4.52142857142857
"255","2013-01-11-14",78.96572,1.25714285714286,284.964285714286,3.70714285714286
"256","2013-01-11-15",81.62963875,1.43571428571429,243.928571428571,1.99285714285714
"257","2013-01-11-16",82.6010103125,1.30714285714286,243.464285714286,0.792857142857143
"258","2013-01-11-17",88.5011015625,0.685714285714286,229.5,0.121428571428571
"259","2013-01-11-18",90.5554853125,0.428571428571429,185.907142857143,-0.478571428571429
"260","2013-01-11-19",91.1994446875,0.5,125.042857142857,-1.01428571428571
"261","2013-01-11-20",93.2891365625,0.592857142857143,177.378571428571,-1.42142857142857
"262","2013-01-11-21",88.37459375,1.97857142857143,86.8928571428571,-1.43571428571429
"263","2013-01-11-22",81.482123125,2.07142857142857,94.2857142857143,-0.885714285714286
"264","2013-01-11-23",72.599294375,1.9,106.471428571429,-0.242857142857143
"265","2013-01-12-00",66.649350625,NA,NA,NA
"266","2013-01-12-01",59.8336625,NA,NA,NA
"267","2013-01-12-02",55.8894203125,NA,NA,NA
"268","2013-01-12-03",50.964689375,NA,NA,NA
"269","2013-01-12-04",45.7083171875,NA,NA,NA
"270","2013-01-12-05",38.88726625,NA,NA,NA
"271","2013-01-12-06",40.13051125,NA,NA,NA
"272","2013-01-12-07",47.6257775,NA,NA,NA
"273","2013-01-12-08",63.3895596875,NA,NA,NA
"274","2013-01-12-09",67.9848475,NA,NA,NA
"275","2013-01-12-10",66.2024865625,NA,NA,NA
"276","2013-01-12-11",57.4623634375,NA,NA,NA
"277","2013-01-12-12",54.5445453125,NA,NA,NA
"278","2013-01-12-13",51.5254846875,NA,NA,NA
"279","2013-01-12-14",50.9609821875,NA,NA,NA
"280","2013-01-12-15",54.1284128125,NA,NA,NA
"281","2013-01-12-16",54.4967328125,NA,NA,NA
"282","2013-01-12-17",55.7842634375,NA,NA,NA
"283","2013-01-12-18",56.61830875,NA,NA,NA
"284","2013-01-12-19",54.5433790625,NA,NA,NA
"285","2013-01-12-20",49.62517625,NA,NA,NA
"286","2013-01-12-21",44.7750471875,NA,NA,NA
"287","2013-01-12-22",42.7136853125,NA,NA,NA
"288","2013-01-12-23",41.056444375,NA,NA,NA
"289","2013-01-13-00",40.518923125,4.52142857142857,69.75,1.45714285714286
"290","2013-01-13-01",35.263760625,4.50714285714286,65.95,1.92142857142857
"291","2013-01-13-02",36.022939375,4.67142857142857,59.7785714285714,2.16428571428571
"292","2013-01-13-03",34.1428759375,4.71428571428571,53.4214285714286,2.02857142857143
"293","2013-01-13-04",31.0950240625,4.74285714285714,50,1.65714285714286
"294","2013-01-13-05",30.5003559375,4.62142857142857,46.0071428571429,1.14285714285714
"295","2013-01-13-06",31.7259534375,4.52142857142857,44.1857142857143,0.671428571428571
"296","2013-01-13-07",35.8273546875,4.35714285714286,42.3071428571429,0.214285714285714
"297","2013-01-13-08",39.523055,4.22142857142857,41.8928571428571,0.371428571428571
"298","2013-01-13-09",44.7529334375,3.75714285714286,39.9928571428571,1.37857142857143
"299","2013-01-13-10",44.0644034375,4.06428571428571,43.4428571428571,2.58571428571429
"300","2013-01-13-11",41.394300625,3.91428571428571,48.8571428571429,3.51428571428571
"301","2013-01-13-12",43.15241,3.87857142857143,46.2785714285714,3.89285714285714
"302","2013-01-13-13",43.825671875,3.78571428571429,37.5642857142857,3.61428571428571
"303","2013-01-13-14",44.65154125,3.35,29.6071428571429,2.61428571428571
"304","2013-01-13-15",47.4723584375,3.20714285714286,20.7928571428571,1.6
"305","2013-01-13-16",52.110141875,2.85714285714286,19.0857142857143,1.05
"306","2013-01-13-17",57.5575096875,2.62142857142857,15.0785714285714,0.892857142857143
"307","2013-01-13-18",65.642035,2.23571428571429,13.8285714285714,0.807142857142857
"308","2013-01-13-19",66.2624925,1.97857142857143,13.3714285714286,0.714285714285714
"309","2013-01-13-20",60.7988675,1.72142857142857,328.035714285714,0.607142857142857
"310","2013-01-13-21",59.316038125,1.71428571428571,330.685714285714,0.507142857142857
"311","2013-01-13-22",60.8287209375,1.67857142857143,309.078571428571,0.428571428571429
"312","2013-01-13-23",61.564614375,1.66428571428571,296.8,0.328571428571429
"313","2013-01-14-00",61.5247671875,1.64285714285714,309.407142857143,-0.814285714285714
"314","2013-01-14-01",59.4420396875,1.73571428571429,303.828571428571,-0.757142857142857
"315","2013-01-14-02",54.3349178125,1.45,287.985714285714,-0.671428571428571
"316","2013-01-14-03",54.8964740625,1.32142857142857,274.95,-0.614285714285714
"317","2013-01-14-04",46.04541,1.52142857142857,252.978571428571,-0.557142857142857
"318","2013-01-14-05",47.019098125,1.16428571428571,233.157142857143,-0.492857142857143
"319","2013-01-14-06",57.9424440625,1.81428571428571,206.721428571429,-0.471428571428571
"320","2013-01-14-07",66.8889853125,2.07142857142857,194.814285714286,-0.407142857142857
"321","2013-01-14-08",70.9889834375,2.39285714285714,190.128571428571,-0.278571428571429
"322","2013-01-14-09",66.5189321875,2.91428571428571,190.435714285714,0.0357142857142857
"323","2013-01-14-10",61.7563284375,3.26428571428571,192.8,0.571428571428571
"324","2013-01-14-11",58.5643809375,3.27857142857143,191.064285714286,1.07857142857143
"325","2013-01-14-12",62.6599103125,3.02857142857143,186.471428571429,1.47857142857143
"326","2013-01-14-13",68.511711875,2.72142857142857,191.414285714286,1.87142857142857
"327","2013-01-14-14",67.0578525,3.58571428571429,213.835714285714,2.27857142857143
"328","2013-01-14-15",73.636450625,4.3,249.65,2.79285714285714
"329","2013-01-14-16",76.6752640625,5.56428571428571,302.128571428571,3.61428571428571
"330","2013-01-14-17",78.5590459375,5.95,314.55,3.80714285714286
"331","2013-01-14-18",74.23569,6.36428571428571,317.171428571429,3.72142857142857
"332","2013-01-14-19",58.510905625,6.47142857142857,316.221428571429,3.45
"333","2013-01-14-20",44.7084078125,6.20714285714286,314.714285714286,3.12142857142857
"334","2013-01-14-21",41.8399271875,6.00714285714286,307.457142857143,2.95714285714286
"335","2013-01-14-22",42.19085625,5.73571428571429,304.907142857143,2.87142857142857
"336","2013-01-14-23",36.462335625,5.83571428571429,311.435714285714,3.01428571428571
"337","2013-01-15-00",31.132451875,6.86428571428571,337.6,0.621428571428571
"338","2013-01-15-01",24.4184065625,7.01428571428571,345.05,0.928571428571429
"339","2013-01-15-02",23.3059634375,6.81428571428571,355.657142857143,1.41428571428571
"340","2013-01-15-03",26.0544375,6.33571428571429,80.1214285714286,1.7
"341","2013-01-15-04",28.991110625,5.87142857142857,80.7071428571429,1.45
"342","2013-01-15-05",33.1857153125,5.27857142857143,5.53571428571429,0.828571428571429
"343","2013-01-15-06",46.172695625,4.49285714285714,6.5,0.321428571428571
"344","2013-01-15-07",63.214385625,3.94285714285714,358.485714285714,-0.221428571428571
"345","2013-01-15-08",66.9661575,3.97142857142857,344.571428571429,-0.171428571428571
"346","2013-01-15-09",60.568620625,3.86428571428571,339.95,0.55
"347","2013-01-15-10",55.9489765625,3.94285714285714,343.164285714286,1.58571428571429
"348","2013-01-15-11",54.610915625,3.66428571428571,349.4,2.63571428571429
"349","2013-01-15-12",50.1351415625,3.52857142857143,352.571428571429,3.37857142857143
"350","2013-01-15-13",53.0091059375,3.39285714285714,277.392857142857,3.51428571428571
"351","2013-01-15-14",54.3704040625,2.87142857142857,346.692857142857,2.85
"352","2013-01-15-15",65.8090659375,2.93571428571429,334.942857142857,1.52142857142857
"353","2013-01-15-16",74.5269140625,2.83571428571429,324.714285714286,0.335714285714286
"354","2013-01-15-17",82.0345959375,2.77857142857143,321.621428571429,-0.514285714285714
"355","2013-01-15-18",82.227654375,2.72142857142857,320.578571428571,-1.15714285714286
"356","2013-01-15-19",77.9892096875,2.52857142857143,314.807142857143,-1.64285714285714
"357","2013-01-15-20",72.17881125,1.67142857142857,320.878571428571,-2.19285714285714
"358","2013-01-15-21",69.1093075,1.55,330.628571428571,-2.74285714285714
"359","2013-01-15-22",70.3677790625,1.22857142857143,287.728571428571,-3.37142857142857
"360","2013-01-15-23",70.5250509375,1.02857142857143,87.1,-3.84285714285714
"361","2013-01-16-00",68.8481084375,2.02857142857143,51.4428571428571,-6.39285714285714
"362","2013-01-16-01",60.41567125,1.60714285714286,76.5285714285714,-6.8
